,lat,long,alt,bssid,duplicated,signal_strength
28306,59.352427899999995,18.0662538,0.0,eduroam,False,-65.66666666666667
28315,59.35242629999999,18.0662622,0.0,eduroam,False,-67.66666666666667
28324,59.352423800000004,18.0662742,0.0,eduroam,False,-67.0
28332,59.352417200000005,18.0662645,0.0,eduroam,False,-67.0
28341,59.3524297,18.066253200000002,0.0,eduroam,False,-70.0
28351,59.352428700000004,18.066262,0.0,eduroam,False,-65.0
28361,59.35242579999999,18.0662603,0.0,eduroam,False,-66.66666666666667
28371,59.352429099999995,18.0662593,0.0,eduroam,False,-65.0
28382,59.352436399999995,18.0662625,0.0,eduroam,False,-63.666666666666664
28393,59.3532294,18.065635,56.0,eduroam,False,-70.33333333333333
28402,59.3524068,18.0662698,0.0,eduroam,False,-68.33333333333333
28412,59.3524132,18.0662693,0.0,eduroam,False,-66.0
28421,59.352422600000004,18.066264999999998,0.0,eduroam,False,-65.0
28429,59.3524285,18.066260699999997,0.0,eduroam,False,-63.0
28438,59.3524339,18.0662508,0.0,eduroam,False,-63.833333333333336
28449,59.3524417,18.0662462,0.0,eduroam,False,-59.333333333333336
28460,59.3524444,18.0662515,0.0,eduroam,False,-65.66666666666667
28470,59.3524416,18.066255399999996,0.0,eduroam,False,-64.33333333333333
28481,59.3524441,18.0662518,0.0,eduroam,False,-57.0
28492,59.3524507,18.0662438,0.0,eduroam,False,-59.0
28502,59.353229799999994,18.0656359,56.0,eduroam,False,-70.0
28510,59.3524376,18.0662484,0.0,eduroam,False,-64.5
28520,59.349996,18.0672141,71.0,eduroam,False,-84.125
28548,59.3501061,18.067565899999998,68.0,eduroam,False,-83.6
28570,59.350072999999995,18.0676943,59.0,eduroam,False,-86.8
28589,59.3499728,18.0686172,61.0,eduroam,False,-84.57142857142857
28627,59.3497667,18.0690555,66.0,eduroam,False,-86.0
28656,59.34957370000001,18.0691237,65.0,eduroam,False,-89.16666666666667
28693,59.3495209,18.069315399999997,74.0,eduroam,False,-90.81818181818181
28735,59.349365,18.0695501,71.0,eduroam,False,-82.8125
28768,59.349182400000004,18.0696523,72.0,eduroam,False,-88.0
28804,59.3489123,18.06992,70.0,eduroam,False,-85.9090909090909
28854,59.3486123,18.070286,66.0,eduroam,False,-88.375
28892,59.34848589999999,18.0704196,56.0,eduroam,False,-86.91666666666667
28945,59.348370499999994,18.070350100000002,60.0,eduroam,False,-87.23076923076923
29000,59.34827779999999,18.070419,62.0,eduroam,False,-88.9090909090909
29048,59.3482751,18.0706549,66.0,eduroam,False,-88.16666666666667
29076,59.3483132,18.0710008,66.0,eduroam,False,-86.63636363636364
29094,59.348313100000006,18.071258,73.0,eduroam,False,-89.0
29109,59.3483132,18.0713751,70.0,eduroam,False,-86.63636363636364
29126,59.348240000000004,18.0716434,71.0,eduroam,False,-85.16666666666667
29158,59.3482205,18.072298800000002,59.0,eduroam,False,-83.71428571428571
29202,59.34814920000001,18.073180999999998,67.0,eduroam,False,-83.12
29262,59.3481672,18.0733003,54.0,eduroam,False,-84.9047619047619
29321,59.3479954,18.0732113,53.0,eduroam,False,-84.88888888888889
29373,59.34779939999999,18.0730902,57.0,eduroam,False,-85.3157894736842
29432,59.347724,18.0731593,57.0,eduroam,False,-86.13636363636364
29499,59.3476155,18.0729817,59.0,eduroam,False,-83.52
29565,59.347449399999995,18.072537399999998,60.0,eduroam,False,-79.8
29631,59.34751970000001,18.0726893,69.0,eduroam,False,-82.5
29707,59.3476624,18.0729082,63.0,eduroam,False,-82.17647058823529
29752,59.3477603,18.072917999999998,54.0,eduroam,False,-85.71428571428571
29785,59.3476702,18.0732021,45.0,eduroam,False,-84.3125
29829,59.3474621,18.0732712,53.0,eduroam,False,-84.94117647058823
29887,59.347188,18.073246100000002,51.0,eduroam,False,-85.73684210526316
29942,59.34707879999999,18.0734405,63.0,eduroam,False,-82.44444444444444
29998,59.3469722,18.073396799999998,61.0,eduroam,False,-82.6923076923077
30042,59.346876699999996,18.0731799,52.0,eduroam,False,-86.42105263157895
30094,59.3467336,18.073131399999998,52.0,eduroam,False,-87.35714285714286
30159,59.3466942,18.073081100000003,45.0,eduroam,False,-84.77777777777777
30211,59.3465969,18.072892899999996,54.0,eduroam,False,-86.0
30257,59.346574100000005,18.072216,59.0,eduroam,False,-87.2
30309,59.3465131,18.071923100000003,53.0,eduroam,False,-88.0
30360,59.3463664,18.071831,50.0,eduroam,False,-88.0
30440,59.3462245,18.071692199999998,46.0,eduroam,False,-89.5
30472,59.3461201,18.0715412,50.0,eduroam,False,-89.33333333333333
30521,59.345883799999996,18.0715095,38.0,eduroam,False,-89.0
30542,59.3460459,18.0717264,53.0,eduroam,False,-92.0
30560,59.346078299999995,18.071658399999997,0.0,eduroam,False,-88.0
30624,59.3460696,18.0715723,0.0,eduroam,False,-89.66666666666667
30662,59.3466664,18.072202100000002,58.0,eduroam,False,-87.38461538461539
30715,59.34663829999999,18.071935600000003,0.0,eduroam,False,-85.5
30773,59.346663899999996,18.071887399999998,0.0,eduroam,False,-83.75
30826,59.3466395,18.071878299999998,0.0,eduroam,False,-81.9090909090909
30879,59.346645200000005,18.0718602,0.0,eduroam,False,-83.78571428571429
30937,59.346672899999994,18.0718421,0.0,eduroam,False,-83.01886792452831
31097,59.347477299999994,18.0728514,43.0,eduroam,False,-80.80952380952381
31182,59.3472666,18.0725613,0.0,eduroam,False,-82.68571428571428
31291,59.34768489999999,18.073251199999998,50.0,eduroam,False,-81.6
31350,59.347712,18.072928,0.0,eduroam,False,-81.58823529411765
31417,59.347731599999996,18.0729699,0.0,eduroam,False,-82.1875
31463,59.347744999999996,18.072991899999998,0.0,eduroam,False,-81.46153846153847
31555,59.348166799999994,18.0729103,65.0,eduroam,False,-85.0
31599,59.348246700000004,18.0726992,66.0,eduroam,False,-87.2
31634,59.3482965,18.072186300000002,67.0,eduroam,False,-87.5
31666,59.3483744,18.0719038,74.0,eduroam,False,-86.375
31689,59.348338899999995,18.0716474,72.0,eduroam,False,-78.5
31699,59.3477402,18.0722263,0.0,eduroam,False,-79.57142857142857
31723,59.347764100000006,18.0723089,0.0,eduroam,False,-84.75
31744,59.347768,18.072311,0.0,eduroam,False,-87.58333333333333
31787,59.3482929,18.0696527,0.0,eduroam,False,-88.5
31849,59.3482796,18.0698512,0.0,eduroam,False,-86.83333333333333
31923,59.348384200000005,18.0696851,0.0,eduroam,False,-87.6
31980,59.348377,18.0700543,0.0,eduroam,False,-87.4
32021,59.348400899999994,18.0701298,0.0,eduroam,False,-86.8
32051,59.3488948,18.06975,0.0,eduroam,False,-87.27272727272727
32101,59.3488978,18.069743799999998,0.0,eduroam,False,-87.07692307692308
32158,59.3489443,18.0697336,0.0,eduroam,False,-87.11538461538461
32263,59.3490302,18.069744,0.0,eduroam,False,-88.0
32302,59.3492839,18.0704746,0.0,eduroam,False,-86.5
32321,59.3493223,18.0698936,0.0,eduroam,False,-81.5
32330,59.34938270000001,18.069126100000002,0.0,eduroam,False,-88.5
32346,59.349543700000005,18.068836100000002,0.0,eduroam,False,-87.0
32363,59.3496319,18.068707999999997,0.0,eduroam,False,-84.14285714285714
32381,59.3497466,18.067859600000002,0.0,eduroam,False,-80.0
32401,59.3497774,18.067581399999998,0.0,eduroam,False,-73.4
32422,59.3497869,18.0675448,0.0,eduroam,False,-79.16666666666667
32448,59.349797200000005,18.0675056,0.0,eduroam,False,-78.625
32502,59.3501878,18.0670888,67.0,eduroam,False,-85.0
32534,59.3498511,18.0671854,57.0,eduroam,False,-80.61764705882354
32626,59.3496029,18.068101300000002,75.0,eduroam,False,-79.8
32644,59.3493851,18.0681332,64.0,eduroam,False,-75.5
32657,59.349199,18.06816,63.0,eduroam,False,-82.83333333333333
32710,59.34877779999999,18.068534699999997,68.0,eduroam,False,-84.66666666666667
32787,59.348471700000005,18.068813100000003,51.0,eduroam,False,-85.75
32851,59.3482302,18.069114300000003,53.0,eduroam,False,-87.47058823529412
32920,59.3480593,18.069576,48.0,eduroam,False,-88.94117647058823
32985,59.34793979999999,18.0703926,56.0,eduroam,False,-86.76470588235294
33044,59.34784870000001,18.070538100000004,58.0,eduroam,False,-84.375
33102,59.3478448,18.0705075,55.0,eduroam,False,-81.72727272727273
33141,59.3477917,18.0706007,65.0,eduroam,False,-81.45454545454545
33176,59.347713399999996,18.0707628,75.0,eduroam,False,-82.34615384615384
33265,59.34747779999999,18.0712781,85.0,eduroam,False,-80.28571428571429
33305,59.347165000000004,18.071699399999996,79.0,eduroam,False,-87.0
33342,59.3467792,18.072077,73.0,eduroam,False,-87.0
33393,59.346533799999996,18.0720872,70.0,eduroam,False,-88.6
33463,59.346361,18.0718706,63.0,eduroam,False,-88.6
33631,59.346489899999995,18.0725163,63.0,eduroam,False,-90.33333333333333
33710,59.34641020000001,18.0726058,64.0,eduroam,False,-87.42857142857143
33750,59.346430700000006,18.0724232,30.0,eduroam,False,-87.27272727272727
33798,59.346374499999996,18.0720527,0.0,eduroam,False,-87.375
33832,59.34660770000001,18.0718884,37.0,eduroam,False,-88.66666666666667
33856,59.3467154,18.071649899999997,40.0,eduroam,False,-86.6
33897,59.3469169,18.0715058,42.0,eduroam,False,-82.75
33929,59.34707629999999,18.0714116,59.0,eduroam,False,-83.0
33967,59.3472198,18.071297199999997,68.0,eduroam,False,-81.9090909090909
34007,59.3473705,18.071182399999998,71.0,eduroam,False,-84.54545454545455
34056,59.34749179999999,18.0710296,73.0,eduroam,False,-88.86666666666666
34105,59.34782760000001,18.070670899999996,59.0,eduroam,False,-86.67857142857143
34211,59.3481063,18.0702788,60.0,eduroam,False,-86.8360655737705
34438,59.34828149999999,18.0701298,65.0,eduroam,False,-85.4
34511,59.348406499999996,18.0700735,58.0,eduroam,False,-85.76666666666667
34630,59.350162899999994,18.0660187,0.0,eduroam,False,-79.21428571428571
34653,59.350162899999994,18.0660336,0.0,eduroam,False,-79.21428571428571
34690,59.3501542,18.066055,0.0,eduroam,False,-81.25
34727,59.350154599999996,18.0660545,0.0,eduroam,False,-82.7
34768,59.3501583,18.066057100000002,0.0,eduroam,False,-83.4
34795,59.350358400000005,18.0667819,59.0,eduroam,False,-85.66666666666667
34820,59.350434,18.067035399999998,56.0,eduroam,False,-88.0
34885,59.3506037,18.0674484,0.0,eduroam,False,-87.0
34923,59.3505935,18.0675384,0.0,eduroam,False,-88.0
34971,59.3505979,18.0675615,0.0,eduroam,False,-89.2
35070,59.350621999999994,18.067556200000002,0.0,eduroam,False,-90.5
35221,59.350649,18.067563699999997,0.0,eduroam,False,-93.0
35257,59.350653,18.0675644,0.0,eduroam,False,-91.0
35290,59.35079739999999,18.068693600000003,56.0,eduroam,False,-89.0
35319,59.350522399999996,18.067750699999998,0.0,eduroam,False,-92.0
35323,59.35052679999999,18.0677601,0.0,eduroam,False,-92.0
35330,59.35052879999999,18.0678236,0.0,eduroam,False,-89.1875
35370,59.3510684,18.070684600000003,0.0,eduroam,False,-87.0
35388,59.3510785,18.0706533,0.0,eduroam,False,-81.14285714285714
35411,59.3509781,18.070375100000003,0.0,eduroam,False,-80.33333333333333
35436,59.3509572,18.0703163,0.0,eduroam,False,-82.125
35459,59.3509548,18.070261399999996,0.0,eduroam,False,-83.16666666666667
35481,59.35094470000001,18.070227300000003,0.0,eduroam,False,-82.125
35506,59.350937,18.070196499999998,0.0,eduroam,False,-84.0
35531,59.3509343,18.0701647,0.0,eduroam,False,-83.5
35549,59.3515116,18.0697341,50.0,eduroam,False,-85.57142857142857
35566,59.35166039999999,18.0695202,49.0,eduroam,False,-87.4
35586,59.35132629999999,18.0678984,0.0,eduroam,False,-89.6
35615,59.351322100000004,18.0680653,0.0,eduroam,False,-86.8
35637,59.351264,18.0685082,0.0,eduroam,False,-84.33333333333333
35655,59.3512377,18.0686971,0.0,eduroam,False,-87.28571428571429
35683,59.3518081,18.0688264,0.0,eduroam,False,-86.0
35700,59.351836899999995,18.068861300000002,0.0,eduroam,False,-85.5
35707,59.351866799999996,18.068869199999998,0.0,eduroam,False,-75.4
35723,59.3518459,18.068879100000004,0.0,eduroam,False,-73.8
35738,59.351846900000005,18.0688971,0.0,eduroam,False,-83.0
35750,59.3518299,18.069093600000002,59.0,eduroam,False,-86.0
35760,59.351782799999995,18.069072,53.0,eduroam,False,-90.0
35767,59.351673899999994,18.069194399999997,51.0,eduroam,False,-88.66666666666667
35775,59.3516035,18.0690074,50.0,eduroam,False,-88.66666666666667
35787,59.3516044,18.0688648,43.0,eduroam,False,-87.0
35799,59.3511092,18.0692563,0.0,eduroam,False,-86.8
35810,59.351129099999994,18.069205,0.0,eduroam,False,-81.57142857142857
35824,59.3511699,18.069169100000003,0.0,eduroam,False,-82.71428571428571
35837,59.3511657,18.0691829,0.0,eduroam,False,-84.5
35843,59.35114,18.0692706,0.0,eduroam,False,-85.66666666666667
35854,59.35112579999999,18.069314399999996,0.0,eduroam,False,-74.5
35874,59.35110329999999,18.0693579,0.0,eduroam,False,-83.71428571428571
35896,59.351114,18.069636199999998,0.0,eduroam,False,-84.66666666666667
35924,59.351127000000005,18.0697948,0.0,eduroam,False,-85.64285714285714
35962,59.3511299,18.069896399999998,0.0,eduroam,False,-87.48275862068965
36033,59.3511505,18.0706134,0.0,eduroam,False,-85.44444444444444
36073,59.35129250000001,18.0719772,51.0,eduroam,False,-86.33333333333333
36090,59.351338600000005,18.0722439,61.0,eduroam,False,-85.27272727272727
36128,59.3512382,18.0722499,58.0,eduroam,False,-84.33333333333333
36150,59.3513071,18.0721333,0.0,eduroam,False,-84.5
36169,59.35124520000001,18.0721718,0.0,eduroam,False,-83.375
36191,59.351233799999996,18.0721782,0.0,eduroam,False,-79.16666666666667
36210,59.351144700000006,18.0722499,0.0,eduroam,False,-82.5
36230,59.351025,18.0723728,0.0,eduroam,False,-86.0
36244,59.35065920000001,18.0731422,49.0,eduroam,False,-89.0
36271,59.350595299999995,18.0731338,0.0,eduroam,False,-86.66666666666667
36296,59.3504826,18.0733514,0.0,eduroam,False,-85.83333333333333
36317,59.350529599999994,18.0735238,0.0,eduroam,False,-83.33333333333333
36343,59.35039129999999,18.0737005,0.0,eduroam,False,-80.88888888888889
36367,59.35038050000001,18.0737984,0.0,eduroam,False,-77.375
36392,59.3503772,18.0738795,0.0,eduroam,False,-78.25
36421,59.3503779,18.073961899999997,0.0,eduroam,False,-80.42857142857143
36446,59.3497583,18.0755829,59.0,eduroam,False,-83.26923076923077
36456,59.3502924,18.0749343,0.0,eduroam,False,-88.0
36461,59.349006,18.0757336,70.0,eduroam,False,-86.0
36470,59.3489093,18.0753444,0.0,eduroam,False,-86.25
36479,59.3491816,18.0756633,65.0,eduroam,False,-83.33333333333333
36487,59.3491532,18.075575600000004,0.0,eduroam,False,-82.0
36513,59.34902679999999,18.0751869,54.0,eduroam,False,-72.0
36525,59.3487851,18.075229399999998,66.0,eduroam,False,-80.4
36575,59.348887100000006,18.0752461,0.0,eduroam,False,-87.58333333333333
36625,59.3487698,18.074921,59.0,eduroam,False,-87.36363636363636
36670,59.3485509,18.0746503,55.0,eduroam,False,-84.5
36736,59.348668200000006,18.0743015,52.0,eduroam,False,-82.17647058823529
36821,59.348574,18.0739315,52.0,eduroam,False,-86.12
36934,59.34858929999999,18.0736093,57.0,eduroam,False,-84.5
36991,59.3484782,18.0735457,66.0,eduroam,False,-85.44444444444444
37070,59.3482968,18.073498899999997,64.0,eduroam,False,-84.07142857142857
37111,59.348186899999995,18.0734723,65.0,eduroam,False,-84.66666666666667
37152,59.3480573,18.073269,65.0,eduroam,False,-84.95238095238095
37206,59.3479239,18.073092300000003,67.0,eduroam,False,-81.55
37262,59.34772589999999,18.0729581,73.0,eduroam,False,-84.95
37332,59.347575199999994,18.072851699999998,72.0,eduroam,False,-82.6086956521739
37403,59.34747420000001,18.0728689,73.0,eduroam,False,-80.1304347826087
37475,59.3473869,18.072646600000002,71.0,eduroam,False,-80.8695652173913
37541,59.3473002,18.072364800000003,0.0,eduroam,False,-83.9375
37589,59.3473238,18.072584600000003,0.0,eduroam,False,-84.0
37628,59.3472904,18.0725366,0.0,eduroam,False,-83.36363636363636
37672,59.34727049999999,18.072508300000003,0.0,eduroam,False,-82.5
37719,59.3472566,18.0724865,0.0,eduroam,False,-86.875
37763,59.3472463,18.0724764,0.0,eduroam,False,-88.16666666666667
37794,59.3467743,18.0723491,57.0,eduroam,False,-87.33333333333333
37827,59.3466954,18.0723823,59.0,eduroam,False,-86.16666666666667
37863,59.3466433,18.0724502,56.0,eduroam,False,-86.75
37896,59.3465809,18.072260999999997,56.0,eduroam,False,-89.33333333333333
37950,59.34600770000001,18.071473,50.0,eduroam,False,-88.5
38103,59.3457885,18.071662699999997,0.0,eduroam,False,-91.0
38117,59.346566599999996,18.071930899999998,47.0,eduroam,False,-87.75
38140,59.3467179,18.0718972,54.0,eduroam,False,-87.83333333333333
38173,59.3466912,18.0717948,0.0,eduroam,False,-88.16666666666667
38204,59.34673299999999,18.071754100000003,0.0,eduroam,False,-89.4
38230,59.3467708,18.0717068,0.0,eduroam,False,-90.4
38251,59.3468152,18.071659399999998,0.0,eduroam,False,-84.42857142857143
38277,59.3468998,18.071546899999998,0.0,eduroam,False,-85.9
38319,59.346903299999994,18.071542899999997,0.0,eduroam,False,-84.89473684210526
38372,59.34691039999999,18.071535,0.0,eduroam,False,-85.82608695652173
38430,59.34692140000001,18.071528,0.0,eduroam,False,-88.38888888888889
38485,59.3478527,18.070536899999997,61.0,eduroam,False,-88.70588235294117
38535,59.347986,18.0703787,72.0,eduroam,False,-86.94444444444444
38586,59.3482846,18.0699073,0.0,eduroam,False,-85.18181818181819
38638,59.348283200000004,18.0698043,0.0,eduroam,False,-84.86666666666666
38705,59.3482956,18.0698813,0.0,eduroam,False,-84.92857142857143
38764,59.348303099999995,18.0699266,0.0,eduroam,False,-86.76923076923077
38816,59.348308900000006,18.069952,0.0,eduroam,False,-83.42857142857143
38858,59.3483002,18.0699929,0.0,eduroam,False,-86.72727272727273
38906,59.349107,18.0696933,68.0,eduroam,False,-88.0
38953,59.349237699999996,18.069547600000003,74.0,eduroam,False,-88.4375
39001,59.3499373,18.0666172,0.0,eduroam,False,-75.71428571428571
39054,59.349926399999994,18.0666542,0.0,eduroam,False,-76.23809523809524
39107,59.349927,18.066560600000003,0.0,eduroam,False,-74.57142857142857
39155,59.3498818,18.066504199999997,0.0,eduroam,False,-77.07692307692308
39195,59.3498365,18.066575399999998,0.0,eduroam,False,-84.33333333333333
39218,59.349838500000004,18.0665,0.0,eduroam,False,-84.66666666666667
39260,59.3496645,18.066575,11.0,eduroam,False,-86.28571428571429
39300,59.349880299999995,18.066403,0.0,eduroam,False,-83.8
39318,59.34986070000001,18.0664524,0.0,eduroam,False,-80.88888888888889
39344,59.350008200000005,18.066715,0.0,eduroam,False,-81.33333333333333
39376,59.350040799999995,18.066732199999997,0.0,eduroam,False,-84.0
39401,59.350031200000004,18.0667287,0.0,eduroam,False,-82.0
39423,59.350035,18.0666973,0.0,eduroam,False,-79.0
39449,59.350056,18.066722600000002,0.0,eduroam,False,-77.0
39467,59.3501422,18.0669002,0.0,eduroam,False,-80.25
39485,59.3476235,18.0704544,63.0,eduroam,False,-81.3
39562,59.347606999999996,18.070479199999998,60.0,eduroam,False,-83.25
39617,59.3471655,18.071236399999997,0.0,eduroam,False,-84.33333333333333
39641,59.3471532,18.071240799999998,0.0,eduroam,False,-84.57142857142857
39686,59.3470675,18.071358,0.0,eduroam,False,-84.0
39713,59.3469843,18.0712065,56.0,eduroam,False,-83.125
39741,59.347102799999995,18.0712873,0.0,eduroam,False,-81.5
39785,59.346956799999994,18.0733991,59.0,eduroam,False,-83.05555555555556
39843,59.347097700000006,18.0735639,59.0,eduroam,False,-85.35714285714286
39892,59.3472059,18.0736403,61.0,eduroam,False,-86.07142857142857
39938,59.34733129999999,18.0737259,63.0,eduroam,False,-85.6
39985,59.347452399999995,18.0736942,65.0,eduroam,False,-86.75
40028,59.3475218,18.0738634,66.0,eduroam,False,-86.73333333333333
40073,59.347626500000004,18.0739443,66.0,eduroam,False,-84.92307692307692
40120,59.3477371,18.074013,69.0,eduroam,False,-83.47619047619048
40228,59.346100899999996,18.071674800000004,0.0,eduroam,False,-89.5
40260,59.346112399999996,18.071638699999998,0.0,eduroam,False,-89.4
40339,59.346259100000005,18.071876500000002,69.0,eduroam,False,-91.0
40356,59.3463365,18.0719909,77.0,eduroam,False,-90.0
40393,59.3465372,18.071998100000002,76.0,eduroam,False,-88.5
40429,59.3466353,18.0721219,74.0,eduroam,False,-86.7
40503,59.34667170000001,18.071976199999998,72.0,eduroam,False,-85.8
40554,59.3469631,18.0716482,76.0,eduroam,False,-87.25
40595,59.3471228,18.071565600000003,83.0,eduroam,False,-79.36363636363636
40645,59.347297,18.071503,91.0,eduroam,False,-82.75
40682,59.34750749999999,18.0713232,97.0,eduroam,False,-84.57142857142857
40728,59.3476911,18.0711108,90.0,eduroam,False,-84.33333333333333
40790,59.3477774,18.0708645,86.0,eduroam,False,-83.8
40851,59.34779720000001,18.0706775,70.0,eduroam,False,-86.83333333333333
40910,59.3479876,18.070539899999996,84.0,eduroam,False,-88.11111111111111
40979,59.34817660000001,18.0704026,84.0,eduroam,False,-87.6
41018,59.3482509,18.07021,73.0,eduroam,False,-83.5
41065,59.3481606,18.0703732,0.0,eduroam,False,-84.47058823529412
41142,59.348555000000005,18.070181100000003,81.0,eduroam,False,-85.0625
41208,59.348690399999995,18.0701577,83.0,eduroam,False,-81.63636363636364
41258,59.3487603,18.069973899999997,71.0,eduroam,False,-83.625
41294,59.348857900000006,18.0699285,72.0,eduroam,False,-87.7
41339,59.3488956,18.0697383,58.0,eduroam,False,-87.54545454545455
41371,59.348967599999995,18.0694038,55.0,eduroam,False,-88.375
41424,59.34949350000001,18.0691118,77.0,eduroam,False,-89.46666666666667
41492,59.34956700000001,18.0684327,73.0,eduroam,False,-85.2
41516,59.3495588,18.068264499999998,69.0,eduroam,False,-86.16666666666667
41536,59.350174100000004,18.0669825,81.0,eduroam,False,-83.46666666666667
41591,59.3501522,18.066997600000004,82.0,eduroam,False,-79.61538461538461
41632,59.349982499999996,18.066780899999998,0.0,eduroam,False,-76.76470588235294
41687,59.3499718,18.066761899999996,0.0,eduroam,False,-72.85714285714286
41731,59.35014399999999,18.0669891,83.0,eduroam,False,-79.05263157894737
41784,59.350148700000005,18.0663081,0.0,eduroam,False,-78.86363636363636
41833,59.35013860000001,18.066231600000002,0.0,eduroam,False,-75.0
41866,59.34995,18.066398899999996,0.0,eduroam,False,-79.4
41881,59.349925899999995,18.0664102,0.0,eduroam,False,-77.0
41897,59.349888199999995,18.0664235,0.0,eduroam,False,-80.33333333333333
41922,59.349886700000006,18.0664329,0.0,eduroam,False,-85.33333333333333
41946,59.34989300000001,18.066470300000002,0.0,eduroam,False,-83.85714285714286
41971,59.3498966,18.0664777,0.0,eduroam,False,-84.66666666666667
41991,59.3498902,18.0664923,0.0,eduroam,False,-85.8
42008,59.349896799999996,18.0665004,0.0,eduroam,False,-85.14285714285714
42028,59.3498922,18.0664841,0.0,eduroam,False,-84.8
42046,59.3498858,18.0664767,0.0,eduroam,False,-84.75
42062,59.349887,18.0664798,0.0,eduroam,False,-84.4
42079,59.349888899999996,18.0664768,0.0,eduroam,False,-84.14285714285714
42103,59.3498848,18.0664739,0.0,eduroam,False,-85.625
42125,59.34995210000001,18.066753600000002,99.0,eduroam,False,-83.5
42145,59.3498995,18.066571399999997,0.0,eduroam,False,-82.6
42167,59.34988539999999,18.066526,0.0,eduroam,False,-83.6
42191,59.3499488,18.066748699999998,99.0,eduroam,False,-85.28571428571429
42248,59.345892799999994,18.0715367,0.0,eduroam,False,-92.0
42274,59.346026,18.0718025,60.0,eduroam,False,-87.33333333333333
42304,59.346096900000006,18.0718581,77.0,eduroam,False,-86.25
42333,59.3463295,18.071928500000002,44.0,eduroam,False,-85.33333333333333
42411,59.34650129999999,18.0718876,47.0,eduroam,False,-84.5
42449,59.3465549,18.072035699999997,50.0,eduroam,False,-85.42857142857143
42487,59.3465978,18.071972600000002,63.0,eduroam,False,-86.71428571428571
42526,59.3465829,18.0719032,62.0,eduroam,False,-88.1
42566,59.3466096,18.072320899999998,68.0,eduroam,False,-85.66666666666667
42612,59.3465986,18.072613,70.0,eduroam,False,-85.08333333333333
42659,59.3466853,18.0729474,70.0,eduroam,False,-85.88888888888889
42705,59.346667000000004,18.0731789,63.0,eduroam,False,-81.71428571428571
42744,59.3467889,18.0734473,62.0,eduroam,False,-84.0909090909091
42779,59.3468589,18.0735109,60.0,eduroam,False,-80.9
42806,59.34674720000001,18.0734379,59.0,eduroam,False,-80.75
42828,59.346810399999995,18.073528500000002,60.0,eduroam,False,-83.05405405405405
42943,59.346830000000004,18.0736402,0.0,eduroam,False,-75.47058823529412
42998,59.34674079999999,18.074063199999998,0.0,eduroam,False,-77.96428571428571
43047,59.347232999999996,18.0741509,64.0,eduroam,False,-80.1
43116,59.3471172,18.0746409,0.0,eduroam,False,-78.77777777777777
43143,59.3473377,18.0744006,58.0,eduroam,False,-83.91666666666667
43183,59.3475395,18.0738266,66.0,eduroam,False,-87.22222222222223
43233,59.3476174,18.073618399999997,66.0,eduroam,False,-86.0952380952381
43288,59.347758299999995,18.0735264,66.0,eduroam,False,-85.94736842105263
43351,59.347860600000004,18.0734674,68.0,eduroam,False,-84.21428571428571
43453,59.347803500000005,18.0734,64.0,eduroam,False,-81.78947368421052
43506,59.348021900000006,18.073393300000003,68.0,eduroam,False,-81.88
43588,59.3480216,18.0733363,68.0,eduroam,False,-83.14285714285714
43643,59.34810279999999,18.0733836,0.0,eduroam,False,-81.71428571428571
43663,59.3480944,18.0733962,0.0,eduroam,False,-85.5
43694,59.348115500000006,18.073391,68.0,eduroam,False,-83.84615384615384
43735,59.348305200000006,18.0735503,73.0,eduroam,False,-81.9
43786,59.3487822,18.072945,66.0,eduroam,False,-82.83333333333333
43856,59.348999600000006,18.072784,62.0,eduroam,False,-83.81818181818181
43918,59.3494794,18.072089899999998,88.0,eduroam,False,-84.33333333333333
43949,59.34962339999999,18.0720777,80.0,eduroam,False,-85.25
43977,59.349716599999994,18.071894699999998,75.0,eduroam,False,-84.14285714285714
43999,59.3497246,18.0716146,73.0,eduroam,False,-86.4
44021,59.349771,18.071348999999998,69.0,eduroam,False,-87.06666666666666
44091,59.349733900000004,18.071039499999998,69.0,eduroam,False,-77.75
44118,59.34981020000001,18.0708332,73.0,eduroam,False,-83.125
44157,59.34978420000001,18.0706911,66.0,eduroam,False,-86.63636363636364
44208,59.3498162,18.0707373,73.0,eduroam,False,-82.44444444444444
44232,59.349802600000004,18.070574899999997,72.0,eduroam,False,-80.46666666666667
44269,59.3498165,18.0707009,0.0,eduroam,False,-77.5
44289,59.3498005,18.0707178,0.0,eduroam,False,-83.83333333333333
44305,59.3496905,18.0706839,70.0,eduroam,False,-87.33333333333333
44328,59.3497025,18.070750600000004,0.0,eduroam,False,-87.88888888888889
44361,59.3496341,18.0701492,60.0,eduroam,False,-86.42857142857143
44400,59.349828,18.070085100000004,60.0,eduroam,False,-81.875
44448,59.350047399999994,18.070100399999998,60.0,eduroam,False,-82.81818181818181
44513,59.35020060000001,18.0700876,58.0,eduroam,False,-82.94444444444444
44569,59.3502978,18.0699315,65.0,eduroam,False,-87.04545454545455
44623,59.3500879,18.0698039,67.0,eduroam,False,-83.42424242424242
44725,59.350040299999996,18.0695793,64.0,eduroam,False,-84.77777777777777
44890,59.350024499999996,18.069697100000003,62.0,eduroam,False,-84.38461538461539
44999,59.3500427,18.0697378,67.0,eduroam,False,-82.41176470588235
45055,59.349946200000005,18.069720699999998,66.0,eduroam,False,-84.04761904761905
45107,59.34979620000001,18.069774600000002,66.0,eduroam,False,-85.5
